,Year,L1,L2,L3,Utilization L1,Utilization L2,Utilization L3,Emission L1,Emission L2,Emission L3,EV/CP L1,EV/CP L2,EV/CP L3,Area L1,Area L2,Area L3,Jobs,DAC L1 case1,DAC L2 case1,DAC L3 case1,DAC L1 case2,DAC L2 case2,DAC L3 case2,DAC L1 case3,DAC L2 case3,DAC L3 case3
10,2035,77.50945306978227,32.8302647925113,8.906703369131018,100.0,100.00000000000003,100.00000000000001,408.5735603412251,213.58054862713254,224.43916077405135,4.270446853779223,10.08216053363975,37.1630205118523,0.0,3.2830264792511303,30.226675842282756,44.533516845655086,2860.455185723909,19812.65343166596,114176.5295808308,123029.46399304827,139981.6622389903,234345.53838815517,48525.06294049021,65477.26118643226,159841.1373355971
11,2036,100.47426429138949,42.18262476326061,11.620362703325663,100.0,100.0,100.0,519.2082943801244,269.0246729555766,287.0599014300339,3.9612133794355944,9.43516441268591,34.25022180126059,0.0,4.218262476326061,30.905090675831417,58.10181351662831,3324.7191372244024,21348.849565657794,119319.67361226595,153345.29633542043,171369.42676385381,269340.250810462,60356.60933078388,78380.73975921728,176351.56380582543
12,2037,129.70476281049426,53.998713765508285,15.056225131576854,100.0,100.0,100.0,674.7903096763102,346.71134607541984,374.45106846382373,3.8934576422442757,9.352074610387648,33.54094373501911,0.0,5.399871376550829,31.764056282894213,75.28112565788427,3880.107375218431,23172.98709718259,125439.90016295594,191809.72667175502,211102.60639371918,313369.5194594925,75361.29813349643,94654.17785546058,196921.09092123393
13,2038,165.07956483141945,68.6202054886665,19.120895153594685,100.0,100.0,100.00000000000001,869.1477756850796,445.8862165755438,481.25426184310135,3.701245521357886,8.904082924976295,31.954570907478324,0.0,6.86202054886665,32.78022378839867,95.60447576797343,4511.8102391142675,25294.442371976445,132244.7006857123,237346.9151000966,258129.54723295878,365079.80554669467,93120.57044248586,113903.20257534803,220853.46088908392
14,2039,204.69892712116342,85.43510270196886,23.56975653229257,100.00000000000001,100.00000000000001,100.0,1140.8282765435952,587.6419375021818,627.9511610416763,3.346378066723043,8.017781665102559,29.06266762074915,0.0,8.543510270196887,33.89243913307314,117.84878266146285,5176.753640753783,27587.39343752848,139244.68956648002,286242.6185910887,308653.25838786334,420310.55451681494,112187.7242792589,134598.36407603358,246255.66020498518
15,2040,254.95117243912642,106.08748927418374,29.270458576930196,100.0,100.0,100.0,1436.9083709603688,737.9177518197099,788.6197488044,3.3888841998021935,8.144221396049698,29.517815640953785,0.0,10.608748927418375,35.31761464423255,146.35229288465098,5969.4211243629525,30234.242566915855,147674.83740602585,346823.2862422827,371088.10768483556,488528.7025239456,135844.57354008616,160109.39498263906,277549.9898217491
16,2041,315.7557833946393,132.04379905268982,35.94168205439206,100.00000000000001,100.00000000000001,100.0,1819.2740362168518,938.9371964024712,989.9454557493161,3.315853754898398,7.929187190245962,29.13052311840973,0.0,13.204379905268983,36.985420513598015,179.7084102719603,6870.847908353647,33360.75573593057,156946.77947701575,417787.8372323079,444277.74505988474,567863.7688009699,163581.07514017017,190070.9829677471,313657.00670883234
17,2042,387.02972966627976,162.11043500584125,44.01478252068933,100.0,100.0,100.0,2250.4554137067644,1163.3456844766781,1223.4626268396462,3.1858017756495514,7.605926169747011,28.01331574046568,0.0,16.211043500584125,39.00369563017233,220.07391260344664,7863.925360552964,36764.52823342142,167492.2011323886,498078.6771762463,526979.2800491147,657706.9529480819,194991.3350495182,223891.93792238669,354619.6108213539
18,2043,468.83075872790783,197.25270632389712,53.2885712068493,100.0,100.0,100.0,2775.017531939789,1440.9348008589827,1507.8209424488145,3.033077445384245,7.20902656547088,26.684896363241716,0.0,19.725270632389712,41.322142801712324,266.44285603424646,8935.122625709904,40503.60072484348,178877.3617076307,586580.7334250149,618149.2115241485,756522.9725069357,229640.15009074513,261208.62818987874,399582.389172666
19,2044,560.6158922567711,236.9327609397895,64.1195734901445,100.00000000000001,100.0,99.99999999999999,3347.7037646468225,1746.137569011962,1830.3675230628407,2.878976536863429,6.812059225571416,25.17172077334669,0.0,23.69327609397895,44.02989337253612,320.5978674507225,10064.766116471756,44471.53702022462,191374.454194193,682514.3858990241,716921.156802777,863824.0739767454,267190.54333660926,301597.31424036215,448500.23141433054
20,2045,663.8760150219613,281.43518291563845,76.18810124053078,100.0,99.99999999999999,100.0,4020.1827242998866,2103.3373252564643,2205.525205734117,2.7264127021370466,6.431320992807627,23.756990534331763,0.0,28.143518291563847,47.047025310132696,380.9405062026539,11856.40850236762,69566.45032202803,269898.7865087641,785890.9984195624,843601.0402392228,1043933.3764259588,307992.59594669024,365702.6377663507,566034.9739530868
21,2046,780.8211868762647,330.43658189887117,90.11385656251781,100.0,100.0,100.0,4855.693199360483,2536.059836450553,2678.9048387887915,2.6190375394156247,6.188782090192013,22.6935132731918,0.0,33.04365818988712,50.52846414062945,450.56928281258905,13127.76720623199,73894.75329642431,284091.84004276694,896901.1511940511,957668.1372842436,1167865.2240305862,351370.0738160701,412137.0599062625,622334.1466526052
22,2047,911.0530898632804,384.9545045789371,105.84117359330729,100.0,99.99999999999999,100.0,5808.762770414295,3029.152139170348,3225.9725108135626,2.508086548878183,5.935766364130044,21.5889518457162,0.0,38.49545045789371,54.460293398326826,529.2058679665364,14458.410234486397,78420.67300603686,299156.87327399635,1015353.0818677073,1079315.3446392578,1300051.5449072174,397563.3352086092,461525.5979801597,682261.7982481193
23,2048,1055.2651251312695,444.68697263389424,123.39937770995488,99.99999999999999,100.0,100.0,6941.628199969875,3610.1553894630847,3880.4205281564173,2.3965541358010913,5.687146589927421,20.49443074133088,0.0,44.46869726338943,58.84984442748872,616.9968885497744,15843.26444050033,83081.21448356136,314964.03578114574,1140563.8069605837,1207801.7570036447,1439684.5783012293,446272.628481552,513510.57852461305,745393.3998221976
24,2049,1215.597831800857,512.1386074512748,142.71926078777832,100.0,100.0,100.00000000000001,8321.915892487164,4327.05730876762,4670.700864062753,2.3157329886231337,5.496558859347117,19.72403713739709,0.0,51.21386074512748,63.67981519694458,713.5963039388917,17290.312797646184,88027.47253306405,331310.9841335339,1274421.5660140621,1345158.72574948,1588442.23734995,498133.7337446122,568870.8934800301,812154.4050805002
25,2050,1388.079942874304,584.1806745319808,163.69310373711102,100.0,99.99999999999999,100.0,9794.997925950081,5087.5510583474015,5521.871723209507,2.182871394082508,5.1867515172895775,18.510248329496765,0.0,58.418067453198084,68.92327593427775,818.465518685555,18753.376889099534,92992.58199401938,347989.92928325216,1411975.9172154965,1486215.1223204164,1741212.4696096492,551249.4724579053,625488.6775628253,880486.0248520582
26,2051,1573.3570046878792,661.4060636735803,186.11282358016612,100.0,100.0,100.0,11492.095896677614,5962.273046951072,6498.5179378056555,2.065011304058441,4.91226219178338,17.4571528038772,0.0,66.14060636735803,74.52820589504154,930.5641179008306,21783.30658522336,103253.69266638953,382362.5269349384,1701250.6802531255,1782721.0663342916,2061829.9006028404,662533.7301173601,744004.1161985265,1023112.9504670753
27,2052,1772.220121274896,744.8523981936676,210.1758263709488,100.0,100.0,100.0,13481.016677169082,6992.732720552273,7642.823093599644,1.9709741233990803,4.689519706818198,16.61941841891487,0.0,74.48523981936675,80.5439565927372,1050.8791318547442,24925.44120906589,113966.44787260873,418006.95451918204,2007610.8877820647,2096651.8944456074,2400692.4010921805,779902.0486156822,868943.0552792251,1172983.5619257984
28,2053,1992.6967727232247,836.4602087107928,236.52622630603037,100.00000000000003,100.0,100.00000000000001,16034.527139127684,8306.765510355424,9098.30105401547,1.9325569513204024,4.603924920631208,16.2814925860161,0.0,83.64602087107929,87.13155657650759,1182.6311315301518,28291.27604832792,125329.26638451336,455719.7464183043,2344202.6384422733,2441240.6287784586,2771631.1088122493,930318.4039223823,1027356.3942585678,1357746.8742923588
29,2054,2228.9349488270227,933.7822982424624,264.28708534523594,100.0,100.0,100.00000000000001,18692.663039760784,9664.761598161676,10595.361663730811,1.839443543275063,4.390745045945827,15.51343303303756,0.0,93.37822982424625,94.07177133630898,1321.4354267261797,31775.771711230023,136992.65219422456,494107.61723524134,2697647.976205635,2802864.8566886294,3159979.821729646,1117568.2107429302,1222785.091225925,1579900.0562669416
30,2055,2484.083271297623,1038.77563105461,294.1908009876116,100.0,99.99999999999999,100.0,22149.82789403664,11431.354271275528,12540.052517864993,1.7809386871676862,4.258860015332247,15.03785973303188,0.0,103.877563105461,101.5477002469029,1470.954004938058,37230.00203909018,209936.024783618,733823.7035390397,3078953.6979461024,3251659.7206906304,3775547.3994460516,1355319.6878928822,1528025.7106374102,2051913.3893928318
