,Year,L1,L2,L3,Utilization L1,Utilization L2,Utilization L3,Emission L1,Emission L2,Emission L3,EV/CP L1,EV/CP L2,EV/CP L3,Area L1,Area L2,Area L3,Jobs,DAC L1 case1,DAC L2 case1,DAC L3 case1,DAC L1 case2,DAC L2 case2,DAC L3 case2,DAC L1 case3,DAC L2 case3,DAC L3 case3
13,2038,23.86156666666679,18.56169936456315,6.340089378478954,100.0,100.0,100.0,2088.6579035764235,1608.5799301117024,1730.7505577151228,25.606030338885134,32.91724469832129,96.37088115413675,0.0,1.8561699364563151,29.585022344619738,62.25447185760526,1319.9302722544776,11495.617530201956,90848.62500342094,234155.03513323682,244330.7223911843,323683.72986440326,89928.69047562606,100104.37773357355,179457.38520679253
14,2039,27.20733333333351,21.760153993825092,7.030465335391633,100.0,100.0,100.0,2437.1564903122025,1918.4345194495304,2064.1384070026593,25.17703560314605,31.479556633394385,97.43309543846033,0.0,2.1760153993825093,29.75761633384791,71.97654832304181,1376.083257558872,11931.77243839159,91934.88587121911,282441.94820789376,292997.63738872646,373000.750821554,108387.053896064,118942.74307689672,198945.85650972422
15,2040,35.406300000000286,28.66672169608098,9.03273360130634,99.99999999999999,100.0,100.0,3013.023656543171,2404.866430920778,2587.514514281849,24.402436854457907,30.139477027054586,95.6521068965264,0.0,2.866672169608098,30.258183400326587,94.24863824346829,1505.4118922246564,12816.931286539688,94895.82250041369,342359.27701014443,353670.7964044594,435749.68761833344,131380.56430794788,142692.08370226293,224770.9749161369
16,2041,43.761525000000105,34.64933684274867,11.425021677417094,100.00000000000003,100.0,100.0,3659.5801495404526,2862.7170437250993,3080.13859134979,23.92512600966254,30.21702853222467,91.64096397904603,0.0,3.464933684274867,30.856255419354273,115.1858963004144,1629.2778866437134,13537.554718792468,98220.72332763913,412546.2672105979,424454.54404274665,509137.7126515933,158339.50511846025,170247.78195060903,254930.9505594557
17,2042,52.254624999999635,41.55507176018639,13.58198753827121,100.0,99.99999999999999,100.0,4289.54318340565,3367.859543413597,3623.6463441791866,23.59599748347651,29.671468433880275,90.78200053752538,0.0,4.155507176018639,31.3954968845678,137.842648246144,1747.6143412736926,14319.336579043214,101038.24239530205,491962.366156967,504534.0883947365,591252.9942109953,188875.02403023894,201446.7462680085,288165.65208426735
18,2043,60.85802499999917,46.3895492450136,16.4872800433288,100.0,100.0,100.0,4986.714595512193,3763.2569922520297,4049.0739790053485,23.365858487849703,30.65345585682427,86.24830755970449,0.0,4.63895492450136,32.1218200108322,157.19207322085597,1860.2772094157,14833.716017136881,104604.98548246035,579505.8880087207,592479.3268164418,682250.5962817653,222565.30467445095,235538.74348217214,325310.0129474956
19,2044,69.62687499999868,53.59460996606291,18.689239386312398,99.99999999999999,100.0,100.0,5664.939981954679,4299.242683900228,4625.767444702777,23.180704289831056,30.11496866983479,86.35985481474754,0.0,5.359460996606291,32.6723098465781,180.7096233809383,1968.1996358819808,15554.209530117738,107145.66351401774,674417.8194184344,688003.82931267,779595.2832965701,259093.9768560195,272679.9867502553,364271.44073415524
20,2045,78.5795583333315,60.586165929291056,21.058879481902956,100.00000000000001,100.0,100.0,6401.620442048362,4858.7538156898345,5227.773092830835,23.033980317400726,29.874806768799598,85.94949230586707,0.0,6.058616592929106,33.26471987047574,204.11261352798505,2123.535563227109,19496.74755281532,122563.81643048505,776158.1254804219,793531.33747001,896598.4063476798,298259.72300754976,315632.934997138,418700.0038748077
21,2046,89.31082916666425,69.48916792082325,23.725129338892252,100.0,100.0,100.0,7383.558037344444,5673.458647055569,6104.354240502827,22.89755922189229,29.429047162143263,86.1955258826624,0.0,6.948916792082326,33.931282334723065,233.03574314928875,2240.199589292939,20283.151427002478,125281.24367807775,886013.5835771123,904056.5354148217,1009054.6276658969,340482.5061991311,358525.45803684066,463523.55028791586
22,2047,100.29946666666362,77.57063219228247,26.80034260257255,100.00000000000001,100.0,100.0,8415.836315503679,6414.1554178840925,6901.306462280352,22.781776174284104,29.457024332816193,85.26010409212695,0.0,7.757063219228248,34.70008565064314,260.9274369871375,2352.4758714021464,20954.051135404254,128226.95844428767,1003247.1475046233,1021848.7227686252,1129121.6300775085,385457.400845525,404058.9761095271,511331.88341841043
23,2048,111.41678749999635,86.76913961907992,29.57076689780662,99.99999999999999,100.0,100.0,9574.81363656317,7353.658761900396,7912.164490652324,22.698554291022642,29.146307213629335,85.52365275949559,0.0,8.676913961907992,35.39269172445165,290.8497662922164,2459.234426518833,21671.75168905397,130721.09433413067,1127179.7769466024,1146392.2942091376,1255441.6368542141,432888.5984675705,452101.11573010567,561150.4583751824
24,2049,124.46435833332895,96.73283961952382,33.09950825182542,100.00000000000001,100.0,100.0,11051.69114222474,8497.70024245174,9143.095197574656,22.616916502804177,29.100768788264144,85.04658070999452,0.0,9.673283961952382,36.27487706295636,324.5808696783731,2576.992470596682,22402.394192581945,133706.8345909801,1259708.245687013,1279533.647408998,1390838.0878073962,483420.4134175627,503245.815139548,614550.2555379461
25,2050,134.24888749999644,104.99492123303976,35.48235885981997,100.0,100.0,100.0,12236.23956254434,9445.770840034234,10163.171156998862,22.570019434984744,28.858538721837917,85.39454808995677,0.0,10.499492123303977,36.87058971495499,351.1932002321493,2659.9888647527887,22971.813439540776,135601.73933908582,1395882.52919115,1416194.353765938,1528824.279665483,535156.0844335586,555467.9090083466,668097.8349078916
26,2051,144.21724999999867,115.41471868542985,37.242483354856724,100.0,100.0,100.0,13556.192152390215,10698.271843052573,11510.79881847429,22.52851167249431,28.15065562699465,87.23908040832363,0.0,11.541471868542985,37.31062083871418,381.64300510071644,2823.0065489973413,24356.31529872352,138300.25883479294,1682290.3802168998,1703823.6889666258,1817767.632502695,643573.4300811342,665106.7388308604,779050.6823669297
27,2052,155.32078333333448,120.19847191063522,41.47725394645491,100.0,100.0,100.00000000000001,15151.517159372648,11564.850036696896,12443.193077458685,22.488941434860397,29.060269606397032,84.21483265283885,0.0,12.019847191063523,38.36931348661373,404.1893146427253,2998.4478129805384,24970.44865237311,144573.20718627324,1985683.8943859795,2007655.8952253722,2127258.653759272,757975.0552195968,779947.0560589894,899549.8145928895
28,2053,171.67735416667148,134.65736934738874,45.244821155037116,99.99999999999997,100.0,100.0,17625.137161360166,13648.796096870537,14685.413521949313,22.43161317747995,28.598509080221223,85.11471372168894,0.0,13.465736934738874,39.31120528875928,449.75547625606464,3248.1500630829955,26763.896465705144,149965.36360337766,2319159.5124570285,2342675.2588596507,2465876.7259973227,905275.2779371373,928791.0243397595,1051992.491477432
29,2054,183.010679166674,144.56092344011387,47.893632082461984,100.0,100.0,100.0,19532.0849392529,15249.089411073854,16407.2481005225,22.403064229197202,28.361744670913613,85.60637023604158,0.0,14.456092344011388,39.973408020615494,481.13638880643964,3415.3157704215814,27950.769588000876,153628.15413723237,2669287.5202648267,2693822.9740824057,2819500.358631637,1089207.7548021218,1113743.2086197012,1239420.5931689325
30,2055,197.79087916667729,155.8051478606263,51.905162275624555,100.0,100.0,100.0,22372.35601405363,17383.303823806396,18703.55474713347,22.3670576653432,28.39444049664802,85.23237007733192,0.0,15.580514786062631,40.97629056890614,519.2757753406271,3731.2677402847003,35762.61467774262,185785.6401665523,3045454.963647297,3077486.3105847547,3227509.3360735644,1321820.953594077,1353852.300531535,1503875.3260203442
